name,code,url,updatedAt,gasDayStart,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info
France,FR,FR,2022-12-15 15:11:59,2022-09-11,124.7023,441.28,28.26,385.81,77.5,-308.3,132.6052,1201.17,2482.65,-,-,-,C,0.23,94.04,[]
France,FR,FR,2022-12-15 15:12:25,2022-09-12,124.9204,441.28,28.31,315.77,97.7,-218.1,132.6052,1201.17,2482.65,-,-,-,C,0.16,94.2,[]
France,FR,FR,2022-12-15 15:12:50,2022-09-13,125.1708,441.28,28.37,304.83,54.4,-250.5,132.6052,1201.17,2482.65,-,-,-,C,0.19,94.39,[]
France,FR,FR,2022-12-15 15:13:16,2022-09-14,125.4083,441.28,28.42,302.68,65.2,-237.5,132.6052,1201.17,2482.65,-,-,-,C,0.18,94.57,[]
France,FR,FR,2022-12-15 15:13:42,2022-09-15,125.6658,441.28,28.48,337.0,79.5,-257.5,132.6052,1201.17,2482.65,-,-,-,C,0.19,94.77,[]
France,FR,FR,2022-12-15 15:14:08,2022-09-16,126.0701,441.28,28.57,438.93,34.6,-404.3,132.6052,1201.17,2482.65,-,-,-,C,0.3,95.07,[]
France,FR,FR,2022-12-15 15:14:34,2022-09-17,126.3392,441.28,28.63,351.16,82.1,-269.1,132.6052,1201.17,2482.65,-,-,-,C,0.2,95.27,[]
France,FR,FR,2022-11-15 22:00:59,2022-09-18,126.7245,441.28,28.72,411.86,26.5,-385.4,132.6052,1201.17,2482.65,-,-,-,C,0.29,95.57,[]
France,FR,FR,2022-11-15 22:01:04,2022-09-19,126.8554,441.28,28.75,271.87,141.0,-130.9,132.6052,1201.17,2482.65,-,-,-,C,0.1,95.66,[]
France,FR,FR,2022-09-21 00:00:00,2022-09-20,127.0434,441.28,28.79,241.35,53.3,-188,132.6052,1201.17,2482.65,-,-,-,C,0.14,95.81,[]
France,FR,FR,2022-09-22 00:00:00,2022-09-21,127.1674,441.28,28.82,177.71,53.8,-123.9,132.6052,1201.17,2482.65,-,-,-,C,0.09,95.9,[]
France,FR,FR,2022-09-23 00:00:00,2022-09-22,127.2799,441.28,28.84,183.97,71.4,-112.5,132.6052,1201.17,2482.65,-,-,-,C,0.08,95.98,[]
France,FR,FR,2022-09-24 00:00:00,2022-09-23,127.4825,441.28,28.89,236.96,34.4,-202.6,132.6052,1201.17,2482.65,-,-,-,C,0.15,96.14,[]
France,FR,FR,2022-09-25 00:00:00,2022-09-24,127.7718,441.28,28.95,314.2,24.8,-289.4,132.6052,1201.17,2482.65,-,-,-,C,0.22,96.36,[]
France,FR,FR,2022-09-26 00:00:00,2022-09-25,128.0969,441.28,29.03,334.13,9.1,-325,132.6052,1201.17,2482.65,-,-,-,C,0.25,96.6,[]
France,FR,FR,2022-09-27 00:00:00,2022-09-26,128.3034,441.28,29.08,253.94,47.4,-206.5,132.6052,1201.17,2482.65,-,-,-,C,0.16,96.76,[]
France,FR,FR,2022-09-28 00:00:00,2022-09-27,128.4015,441.28,29.1,180.81,82.6,-98.2,132.6052,1201.17,2482.65,-,-,-,C,0.07,96.83,[]
France,FR,FR,2022-09-29 00:00:00,2022-09-28,128.2058,441.28,29.05,228.98,75.5,-153.5,132.6052,1201.17,2482.65,-,-,-,C,-0.15,96.68,[]
France,FR,FR,2022-09-30 00:00:00,2022-09-29,128.5763,441.28,29.14,153.85,132.5,-21.3,132.6052,1201.17,2482.65,-,-,-,C,0.28,96.96,[]
France,FR,FR,2022-10-01 00:00:00,2022-09-30,128.6825,441.28,29.16,194.51,88.3,-106.2,132.6052,1201.17,2482.65,-,-,-,C,0.08,97.04,[]
France,FR,FR,2024-05-22 18:02:10,2022-10-01,129.1065,441.28,29.26,347.88,22.9,-325,132.6052,1151.3,2482.65,-,-,-,C,0.32,97.36,[]
France,FR,FR,2024-05-22 18:02:56,2022-10-02,129.3712,441.28,29.32,307.92,43.2,-264.7,132.6052,1151.3,2482.65,-,-,-,C,0.2,97.56,[]
France,FR,FR,2022-11-15 21:51:07,2022-10-03,129.2954,441.28,29.3,166.04,142.1,-23.9,132.6052,1151.3,2482.65,-,-,-,C,-0.06,97.5,[]
France,FR,FR,2024-05-22 18:03:40,2022-10-04,129.3006,441.28,29.3,92.39,186.9,94.5,132.6052,1151.3,2482.65,-,-,-,C,0,97.51,[]
France,FR,FR,2024-05-18 18:16:43,2022-10-05,129.3194,441.28,29.31,138.04,119.3,-18.7,132.6052,1151.3,2482.65,-,-,-,C,0.01,97.52,[]
France,FR,FR,2024-05-18 18:17:32,2022-10-06,129.3651,441.28,29.32,88.86,43.1,-45.7,132.6052,1151.3,2482.65,-,-,-,C,0.03,97.56,[]
France,FR,FR,2024-05-18 18:14:02,2022-10-07,129.5488,441.28,29.36,235.29,51.6,-183.7,132.6052,1151.3,2482.65,-,-,-,C,0.14,97.7,[]
France,FR,FR,2024-05-18 18:19:34,2022-10-08,129.7938,441.28,29.41,263.88,18.9,-245,132.6052,1151.3,2482.65,-,-,-,C,0.18,97.88,[]
France,FR,FR,2024-05-18 18:20:24,2022-10-09,130.0365,441.28,29.47,264.71,22.0,-242.7,132.6052,1151.3,2482.65,-,-,-,C,0.18,98.06,[]
France,FR,FR,2024-05-18 18:21:11,2022-10-10,130.2431,441.28,29.51,253.98,47.4,-206.6,132.6052,1151.3,2482.65,-,-,-,C,0.16,98.22,[]
France,FR,FR,2024-05-18 18:21:58,2022-10-11,130.417,441.28,29.55,201.86,27.9,-173.9,132.6052,1151.3,2482.65,-,-,-,C,0.13,98.35,[]
France,FR,FR,2024-05-18 18:22:45,2022-10-12,130.5185,441.28,29.58,174.45,73.0,-101.4,132.6052,1151.3,2482.65,-,-,-,C,0.08,98.43,[]
France,FR,FR,2024-05-18 18:06:02,2022-10-13,130.5661,441.28,29.59,171.08,123.4,-47.7,132.6052,1151.3,2482.65,-,-,-,C,0.04,98.46,[]
France,FR,FR,2024-05-18 18:06:51,2022-10-14,130.6674,441.28,29.61,174.91,73.6,-101.3,132.6052,1151.3,2482.65,-,-,-,C,0.08,98.54,[]
France,FR,FR,2024-05-18 18:07:39,2022-10-15,130.9367,441.28,29.67,289.49,20.2,-269.3,132.6052,1151.3,2482.65,-,-,-,C,0.2,98.74,[]
France,FR,FR,2024-05-18 18:08:26,2022-10-16,131.2635,441.28,29.75,336.0,9.2,-326.8,132.6052,1151.3,2482.65,-,-,-,C,0.25,98.99,[]
France,FR,FR,2024-05-18 18:09:40,2022-10-17,131.5094,441.28,29.8,261.94,16.0,-246,132.6052,1151.3,2482.65,-,-,-,C,0.19,99.17,[]
France,FR,FR,2024-05-18 18:10:28,2022-10-18,131.7187,441.28,29.85,220.11,10.8,-209.3,132.6052,1151.3,2482.65,-,-,-,C,0.16,99.33,[]
France,FR,FR,2024-05-18 18:11:15,2022-10-19,131.8684,441.28,29.88,179.47,29.8,-149.7,132.6052,1151.3,2482.65,-,-,-,C,0.11,99.44,[]
France,FR,FR,2024-05-18 18:12:03,2022-10-20,131.8637,441.28,29.88,123.76,128.6,4.8,132.6052,1151.3,2482.65,-,-,-,C,-0,99.44,[]
France,FR,FR,2024-05-18 18:12:54,2022-10-21,131.9455,441.28,29.9,159.64,77.8,-81.8,132.6052,1151.3,2482.65,-,-,-,C,0.06,99.5,[]
France,FR,FR,2024-05-18 18:13:52,2022-10-22,132.0504,441.28,29.92,150.46,45.6,-104.9,132.6052,1151.3,2482.65,-,-,-,C,0.08,99.58,[]
France,FR,FR,2024-05-18 18:35:36,2022-10-23,132.2961,441.28,29.98,249.56,3.8,-245.7,132.6052,1151.3,2482.65,-,-,-,C,0.19,99.77,[]
France,FR,FR,2024-05-18 18:34:30,2022-10-24,132.4031,441.28,30.0,135.09,28.1,-107,132.6052,1151.3,2482.65,-,-,-,C,0.08,99.85,[]
France,FR,FR,2024-05-18 18:35:28,2022-10-25,132.3968,441.28,30.0,73.45,79.7,6.3,132.6052,1151.3,2482.65,-,-,-,C,-0,99.84,[]
France,FR,FR,2024-05-18 18:32:27,2022-10-26,132.297,441.28,29.98,47.51,147.3,99.8,132.6052,1151.3,2482.65,-,-,-,C,-0.08,99.77,[]
France,FR,FR,2024-05-18 18:31:36,2022-10-27,132.2958,441.28,29.98,67.89,69.0,1.2,132.6052,1151.3,2482.65,-,-,-,C,-0,99.77,[]
France,FR,FR,2024-05-18 18:31:36,2022-10-28,132.2357,441.28,29.97,34.98,95.1,60.1,132.6052,1151.3,2482.65,-,-,-,E,-0.05,99.72,[]
France,FR,FR,2024-05-18 18:30:46,2022-10-29,132.4317,441.28,30.01,170.19,48.1,-122.1,132.6052,1151.3,2482.65,-,-,-,C,0.15,99.87,[]
France,FR,FR,2022-11-15 21:52:48,2022-10-30,132.4744,441.28,30.02,180.04,37.7,-142.3,132.6052,1151.3,2482.65,-,-,-,C,0.03,99.9,[]
France,FR,FR,2024-05-18 18:29:55,2022-10-31,132.6554,441.28,30.06,117.96,36.7,-81.3,132.6052,1151.3,2482.65,-,-,-,C,0.14,100.04,[]
France,FR,FR,2024-05-18 18:29:05,2022-11-01,132.7621,441.28,30.09,117.2,10.5,-106.7,132.6052,1151.3,2482.65,-,-,-,C,0.08,100.12,[]
France,FR,FR,2024-05-18 18:28:06,2022-11-02,132.7407,441.28,30.08,72.55,94.0,21.4,132.6052,1151.3,2482.65,-,-,-,C,-0.02,100.1,[]
France,FR,FR,2024-05-18 18:27:16,2022-11-03,132.6234,441.28,30.05,81.71,199.0,117.3,132.6052,1151.3,2482.65,-,-,-,C,-0.09,100.01,[]
France,FR,FR,2024-05-18 18:26:25,2022-11-04,132.6555,441.28,30.06,97.17,65.0,-32.1,132.6052,1151.3,2482.65,-,-,-,C,0.02,100.04,[]
France,FR,FR,2024-05-19 07:27:14,2022-11-05,132.611,441.28,30.05,80.17,124.7,44.5,133.6026,1215.23,2482.65,-,-,-,C,-0.03,99.26,[]
France,FR,FR,2024-05-19 07:26:30,2022-11-06,132.6523,441.28,30.06,110.52,69.2,-41.4,133.6026,1215.23,2482.65,-,-,-,C,0.03,99.29,[]
France,FR,FR,2024-05-19 07:25:46,2022-11-07,132.5968,441.28,30.05,82.05,137.6,55.5,133.6026,1215.23,2482.65,-,-,-,C,-0.04,99.25,[]
France,FR,FR,2024-05-19 07:40:30,2022-11-08,132.694,441.28,30.07,147.17,49.9,-97.2,133.6026,1215.23,2482.65,-,-,-,C,0.07,99.32,[]
France,FR,FR,2024-05-19 07:39:39,2022-11-09,132.7015,441.28,30.07,67.64,60.2,-7.4,133.6026,1215.23,2482.65,-,-,-,C,0.01,99.33,[]
France,FR,FR,2024-05-19 07:38:51,2022-11-10,132.5635,441.28,30.04,51.6,189.6,138,133.6026,1215.23,2482.65,-,-,-,C,-0.1,99.22,[]
France,FR,FR,2024-05-19 07:38:02,2022-11-11,132.5678,441.28,30.04,64.97,60.6,-4.3,133.6026,1215.23,2482.65,-,-,-,C,0,99.23,[]
France,FR,FR,2024-05-19 07:33:08,2022-11-12,132.6148,441.28,30.05,99.73,52.7,-47,133.6026,1215.23,2482.65,-,-,-,C,0.04,99.26,[]
France,FR,FR,2024-05-19 07:36:26,2022-11-13,132.6474,441.28,30.06,93.01,60.4,-32.6,133.6026,1215.23,2482.65,-,-,-,C,0.02,99.29,[]
France,FR,FR,2024-05-19 07:34:55,2022-11-14,132.6143,441.28,30.05,55.62,88.8,33.1,133.6026,1215.23,2482.65,-,-,-,C,-0.02,99.26,[]
France,FR,FR,2024-05-19 07:34:04,2022-11-15,132.4698,441.28,30.02,94.11,238.5,144.4,133.6026,1215.23,2482.65,-,-,-,C,-0.11,99.15,[]
France,FR,FR,2024-05-19 07:33:18,2022-11-16,132.5008,441.28,30.03,110.59,79.6,-31,133.6026,1215.23,2482.65,-,-,-,C,0.02,99.18,[]
France,FR,FR,2024-05-19 07:16:51,2022-11-17,132.537,441.28,30.03,129.04,92.8,-36.2,133.6026,1215.23,2482.65,-,-,-,C,0.03,99.2,[]
France,FR,FR,2024-05-19 07:17:38,2022-11-18,132.3865,441.28,30.0,49.89,200.5,150.6,133.6026,1215.23,2482.65,-,-,-,C,-0.11,99.09,[]
France,FR,FR,2024-05-19 07:18:28,2022-11-19,132.3736,441.28,30.0,97.01,109.9,12.8,133.6026,1215.23,2482.65,-,-,-,C,-0.01,99.08,[]
France,FR,FR,2024-05-19 07:19:15,2022-11-20,132.3118,441.28,29.98,59.59,121.4,61.9,133.6026,1215.23,2482.65,-,-,-,C,-0.05,99.03,[]
France,FR,FR,2024-05-19 07:20:02,2022-11-21,132.2116,441.28,29.96,88.55,188.8,100.2,133.6026,1215.23,2482.65,-,-,-,C,-0.07,98.96,[]
France,FR,FR,2024-05-19 07:20:21,2022-11-22,131.6406,441.28,29.83,39.6,610.6,570.9,133.6026,1215.23,2482.65,-,-,-,C,-0.43,98.53,[]
France,FR,FR,2024-05-19 07:21:10,2022-11-23,131.4978,441.28,29.8,118.15,261.0,142.9,133.6026,1215.23,2482.65,-,-,-,C,-0.11,98.42,[]
France,FR,FR,2024-05-19 07:21:19,2022-11-24,131.3455,441.28,29.76,83.34,235.6,152.3,133.6026,1215.23,2482.65,-,-,-,C,-0.11,98.31,[]
France,FR,FR,2024-05-19 07:22:46,2022-11-25,131.1467,441.28,29.72,75.04,273.8,198.7,133.6026,1215.23,2482.65,-,-,-,C,-0.15,98.16,[]
France,FR,FR,2024-05-19 07:23:35,2022-11-26,131.0694,441.28,29.7,96.64,173.9,77.3,133.6026,1215.23,2482.65,-,-,-,C,-0.06,98.1,[]
France,FR,FR,2024-05-19 07:20:12,2022-11-27,131.1654,441.28,29.72,200.66,104.7,-96,133.6026,1215.23,2482.65,-,-,-,C,0.07,98.18,[]
France,FR,FR,2024-05-19 07:06:59,2022-11-28,130.9504,441.28,29.68,53.48,268.5,215,133.6026,1215.23,2482.65,-,-,-,C,-0.16,98.01,[]
France,FR,FR,2024-05-19 07:07:58,2022-11-29,130.2758,441.28,29.52,69.45,744.0,674.6,133.6026,1215.23,2482.65,-,-,-,C,-0.5,97.51,[]
France,FR,FR,2024-05-19 07:08:56,2022-11-30,129.5492,441.28,29.36,87.28,813.9,726.6,133.6026,1215.23,2482.65,-,-,-,C,-0.54,96.97,[]
France,FR,FR,2024-05-19 07:09:56,2022-12-01,128.3411,441.28,29.08,26.47,1234.5,1208.1,133.6026,1151.3,2482.65,-,-,-,C,-0.9,96.06,[]
France,FR,FR,2024-05-19 07:10:54,2022-12-02,127.4949,441.28,28.89,49.55,895.7,846.2,133.6026,1151.3,2482.65,-,-,-,C,-0.63,95.43,[]
France,FR,FR,2024-05-19 07:11:53,2022-12-03,126.8508,441.28,28.75,41.35,685.5,644.1,133.6026,1151.3,2482.65,-,-,-,C,-0.48,94.95,[]
France,FR,FR,2024-05-19 07:12:48,2022-12-04,126.1951,441.28,28.6,49.31,705.0,655.7,133.6026,1151.3,2482.65,-,-,-,C,-0.49,94.46,[]
France,FR,FR,2024-05-19 07:13:42,2022-12-05,125.3741,441.28,28.41,42.84,863.7,820.9,133.6026,1151.3,2482.65,-,-,-,C,-0.61,93.84,[]
France,FR,FR,2024-05-19 07:14:34,2022-12-06,124.3922,441.28,28.19,20.78,1002.7,981.9,133.6026,1151.3,2482.65,-,-,-,C,-0.73,93.11,[]
France,FR,FR,2024-05-19 07:15:24,2022-12-07,123.2333,441.28,27.93,21.03,1179.9,1158.9,133.6026,1151.3,2482.65,-,-,-,C,-0.87,92.24,[]
France,FR,FR,2024-05-19 07:52:43,2022-12-08,122.1048,441.28,27.67,20.7,1149.3,1128.6,133.6026,1151.3,2482.65,-,-,-,C,-0.84,91.39,[]
France,FR,FR,2024-05-19 07:47:55,2022-12-09,121.0058,441.28,27.42,33.64,1132.6,1099,133.6026,1151.3,2482.65,-,-,-,C,-0.82,90.57,[]
France,FR,FR,2024-05-19 07:47:07,2022-12-10,120.0652,441.28,27.21,63.83,1004.4,940.6,133.6026,1151.3,2482.65,-,-,-,C,-0.7,89.87,[]
France,FR,FR,2024-05-19 07:46:19,2022-12-11,119.0144,441.28,26.97,21.8,1072.5,1050.7,133.6026,1151.3,2482.65,-,-,-,C,-0.79,89.08,[]
France,FR,FR,2024-05-19 07:45:32,2022-12-12,117.8125,441.28,26.7,9.54,1211.5,1202,133.6026,1151.3,2482.65,-,-,-,C,-0.9,88.18,[]
France,FR,FR,2022-12-14 12:50:23,2022-12-13,116.4157,441.28,26.38,16.78,1324.5,1307.8,133.6026,1151.3,2482.65,-,-,-,C,-1.05,87.14,[]
France,FR,FR,2024-05-19 07:44:42,2022-12-14,115.5642,441.28,26.19,47.58,986.3,938.7,133.6026,1151.3,2482.65,-,-,-,C,-0.64,86.5,[]
France,FR,FR,2024-05-19 07:44:34,2022-12-15,114.6262,441.28,25.98,10.1,948.1,938,133.6026,1151.3,2482.65,-,-,-,C,-0.7,85.8,[]
France,FR,FR,2024-05-19 07:43:04,2022-12-16,113.6771,441.28,25.76,18.05,967.1,949.1,133.6026,1151.3,2482.65,-,-,-,C,-0.71,85.09,[]
France,FR,FR,2024-05-19 07:42:12,2022-12-17,112.8357,441.28,25.57,69.0,910.4,841.4,133.6026,1151.3,2482.65,-,-,-,C,-0.63,84.46,[]
France,FR,FR,2024-05-19 07:41:21,2022-12-18,112.2502,441.28,25.44,155.91,741.4,585.4,133.6026,1151.3,2482.65,-,-,-,C,-0.44,84.02,[]
France,FR,FR,2024-05-19 07:55:53,2022-12-19,111.8237,441.28,25.34,177.15,603.7,426.5,133.6026,1151.3,2482.65,-,-,-,C,-0.32,83.7,[]
France,FR,FR,2024-05-19 07:55:05,2022-12-20,111.5215,441.28,25.27,237.47,539.7,302.2,133.6026,1151.3,2482.65,-,-,-,C,-0.23,83.47,[]
France,FR,FR,2024-05-19 07:54:18,2022-12-21,111.4535,441.28,25.26,384.32,452.4,68.1,133.6026,1151.3,2482.65,-,-,-,C,-0.05,83.42,[]
France,FR,FR,2024-05-19 07:53:30,2022-12-22,111.4233,441.28,25.25,347.25,377.4,30.2,133.6026,1151.3,2482.65,-,-,-,C,-0.02,83.4,[]
France,FR,FR,2024-03-27 19:07:25,2022-12-23,111.4299,441.28,25.25,394.03,337.0,-57.1,133.6026,1151.3,2482.65,-,-,-,C,0,83.4,[]
France,FR,FR,2024-05-19 07:48:45,2022-12-24,111.8413,441.28,25.34,513.67,172.9,-340.7,133.6026,1151.3,2482.65,-,-,-,C,0.31,83.71,[]
France,FR,FR,2024-05-19 07:51:53,2022-12-25,112.1559,441.28,25.42,474.19,159.6,-314.6,133.6026,1151.3,2482.65,-,-,-,C,0.24,83.95,[]
France,FR,FR,2024-05-19 07:51:06,2022-12-26,112.2906,441.28,25.45,392.79,258.2,-134.6,133.6026,1151.3,2482.65,-,-,-,C,0.1,84.05,[]
France,FR,FR,2024-05-19 07:50:19,2022-12-27,112.2478,441.28,25.44,350.25,393.0,42.7,133.6026,1151.3,2482.65,-,-,-,C,-0.03,84.02,[]
France,FR,FR,2024-05-19 07:49:32,2022-12-28,112.3269,441.28,25.45,409.06,330.0,-79,133.6026,1151.3,2482.65,-,-,-,C,0.06,84.08,[]
France,FR,FR,2024-05-19 07:37:13,2022-12-29,112.381,441.28,25.47,463.91,409.8,-54.1,133.6026,1151.3,2482.65,-,-,-,C,0.04,84.12,[]
France,FR,FR,2024-05-19 07:32:14,2022-12-30,112.4152,441.28,25.47,381.06,346.8,-34.3,133.6026,1151.3,2482.65,-,-,-,C,0.03,84.14,[]
France,FR,FR,2024-05-19 07:31:23,2022-12-31,112.5609,441.28,25.51,431.3,285.6,-145.7,133.6026,1151.3,2482.65,-,-,-,C,0.11,84.25,[]
